ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Revenue USD,Profit USD
1277,Contoso Digital Cameras Lightweight Tripod E316 Silver,Contoso,Silver,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,208.52,102.20000000000002
1278,Contoso General Soft Carrying Case E318 Blue,Contoso,Blue,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,44.97,22.05
1279,Contoso General Soft Carrying Case E318 Black,Contoso,Black,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,149.9,73.50000000000001
1280,Contoso General Soft Carrying Case E318 Silver,Contoso,Silver,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,59.96,29.400000000000002
1281,Contoso General Soft Carrying Case E318 White,Contoso,White,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,29.98,14.700000000000001
1282,Contoso Mini Battery Charger Kit E320 Red,Contoso,Red,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,49.98,24.499999999999996
1283,Contoso Mini Battery Charger Kit E320 White,Contoso,White,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,24.99,12.249999999999998
1284,Contoso Mini Battery Charger Kit E320 Black,Contoso,Black,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,74.97,36.75
1285,Contoso Mini Battery Charger Kit E320 Silver,Contoso,Silver,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,99.96,48.99999999999999
1286,Contoso Genuine Leather Grip Belt E322 Black,Contoso,Black,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,311.96,152.92
1287,Contoso Genuine Leather Grip Belt E322 White,Contoso,White,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,311.96,152.92
1288,Contoso Genuine Leather Grip Belt E322 Silver,Contoso,Silver,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,779.9,382.3
1289,Contoso Genuine Leather Grip Belt E322 Grey,Contoso,Grey,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,155.98,76.46
1290,Contoso Macro Zoom Lens X300 Silver,Contoso,Silver,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,366.55,245.10000000000002
1291,Contoso Macro Zoom Lens X300 White,Contoso,White,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,366.55,245.10000000000002
1292,Contoso Macro Zoom Lens X300 Black,Contoso,Black,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,1466.2,980.4000000000001
1293,Contoso Telephoto Conversion Lens X400 Silver,Contoso,Silver,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2975.0,1989.3000000000002
1294,Contoso Telephoto Conversion Lens X400 White,Contoso,White,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,1190.0,795.72
1295,Contoso Telephoto Conversion Lens X400 Black,Contoso,Black,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2975.0,1989.3000000000002
1296,Contoso USB Cable M250 Black,Contoso,Black,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,25.0,13.5
1297,Contoso USB Cable M250 White,Contoso,White,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,50.0,27.0
1298,Contoso USB Cable M250 Yellow,Contoso,Yellow,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,75.0,40.5
1299,Contoso USB Cable M250 Blue,Contoso,Blue,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,175.0,94.5
1300,Contoso Telephoto Conversion Lens M350 Black,Contoso,Black,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,285.0,153.93
1301,Contoso Telephoto Conversion Lens M350 White,Contoso,White,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,190.0,102.62
1302,Contoso Telephoto Conversion Lens M350 Silver,Contoso,Silver,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,95.0,51.31
1303,Contoso Telephoto Conversion Lens M350 Blue,Contoso,Blue,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,665.0,359.17
1304,Contoso Lens Adapter M450 White,Contoso,White,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,272.0,146.92000000000002
1305,Contoso Lens Adapter M450 Silver,Contoso,Silver,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,68.0,36.730000000000004
1306,Contoso Lens Adapter M450 Black,Contoso,Black,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,272.0,146.92000000000002
1307,Contoso Lens Adapter M450 Grey,Contoso,Grey,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,68.0,36.730000000000004
1308,Contoso Digital Camera/Camcorder USB Cable E324 Purple,Contoso,Purple,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,224.0,109.76
1309,Contoso Digital Camera/Camcorder USB Cable E324 Black,Contoso,Black,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,84.0,41.160000000000004
1310,Contoso Digital Camera/Camcorder USB Cable E324 Silver,Contoso,Silver,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,56.0,27.44
1311,Contoso Digital Camera/Camcorder USB Cable E324 White,Contoso,White,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,56.0,27.44
1312,Contoso Conversion Lens M550 Blue,Contoso,Blue,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,1435.0,775.11
1313,Contoso Conversion Lens M550 Black,Contoso,Black,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,205.0,110.73
1314,Contoso Conversion Lens M550 Silver,Contoso,Silver,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,205.0,110.73
1315,Contoso Conversion Lens M550 Pink,Contoso,Pink,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,410.0,221.46
1316,Contoso Single-line phones E10 Black,Contoso,Black,5.09,9.99,501,Home & Office Phones,5,Cell phones,19.98,9.8
1317,Contoso Dual Handset Cordless Phone System  E20 Black,Contoso,Black,6.62,12.99,501,Home & Office Phones,5,Cell phones,77.94,38.22
1318,Contoso 3 Handset Cordless Phone System  E30 Black,Contoso,Black,8.66,16.99,501,Home & Office Phones,5,Cell phones,50.97,24.99
1319,Contoso Multi-line phones M30 Black,Contoso,Black,10.57,22.99,501,Home & Office Phones,5,Cell phones,68.97,37.26
1320,Contoso KSU-less key system M38 Black,Contoso,Black,12.41,26.99,501,Home & Office Phones,5,Cell phones,26.99,14.579999999999998
1321,Contoso Hybrid system M60 Black,Contoso,Black,13.33,28.99,501,Home & Office Phones,5,Cell phones,173.94,93.96
1322,Contoso Private Branch Exchange M88 Black,Contoso,Black,15.17,32.99,501,Home & Office Phones,5,Cell phones,329.90000000000003,178.20000000000005
1323,Contoso 4 Handset Cordless Phone System M86 Black,Contoso,Black,16.55,35.99,501,Home & Office Phones,5,Cell phones,251.93,136.07999999999998
1324,Contoso Private Automatic Branch Exchange M65 Black,Contoso,Black,17.93,38.99,501,Home & Office Phones,5,Cell phones,116.97,63.18
1325,Contoso Electronic Private Automatic Branch Exchange M90 Black,Contoso,Black,18.39,39.99,501,Home & Office Phones,5,Cell phones,39.99,21.6
1326,Contoso Centrex Phone System L10 Black,Contoso,Black,14.24,42.99,501,Home & Office Phones,5,Cell phones,42.99,28.75
1327,Contoso In front of Centrex L15 Black,Contoso,Black,15.57,46.99,501,Home & Office Phones,5,Cell phones,46.99,31.42
1328,Contoso behind Centrex X15 Black,Contoso,Black,16.56,49.99,501,Home & Office Phones,5,Cell phones,49.99,33.43000000000001
1329,Contoso Phone with 13-Number Memory (210) M301 Black,Contoso,Black,7.81,16.99,501,Home & Office Phones,5,Cell phones,67.96,36.72
1330,Contoso Expandable Cordless Phone System M008 Black,Contoso,Black,10.57,22.99,501,Home & Office Phones,5,Cell phones,68.97,37.26
1331,Contoso Phone System Accessory Handset with Charger M308 Black,Contoso,Black,12.41,26.99,501,Home & Office Phones,5,Cell phones,134.95,72.89999999999999
1332,Contoso 2-Line Corded Cordless Telephone M202 Black,Contoso,Black,13.33,28.99,501,Home & Office Phones,5,Cell phones,86.97,46.98
1333,Contoso 4-Line Corded Cordless Telephone M203 Black,Contoso,Black,15.17,32.99,501,Home & Office Phones,5,Cell phones,164.95000000000002,89.10000000000002
1334,Contoso Expandable 3-Handset Cordless Phone System M204 Black,Contoso,Black,16.55,35.99,501,Home & Office Phones,5,Cell phones,35.99,19.44
1335,Contoso Expandable 2-Handset Cordless Phone System M205 Black,Contoso,Black,18.48,40.19,501,Home & Office Phones,5,Cell phones,160.76,86.83999999999999
1336,Contoso Expandable 4-Handset Cordless Phone System M206 Black,Contoso,Black,20.15,43.81,501,Home & Office Phones,5,Cell phones,43.81,23.660000000000004
1337,Contoso Expandable1-Handset Cordless Phone System M207 Black,Contoso,Black,21.82,47.44,501,Home & Office Phones,5,Cell phones,94.88,51.239999999999995
1338,Contoso Digital Cordless Expansion Handset Phone M900 Black,Contoso,Black,15.17,32.99,501,Home & Office Phones,5,Cell phones,32.99,17.82
1339,Contoso 2-Line Speakerphone M109 Black,Contoso,Black,16.55,35.99,501,Home & Office Phones,5,Cell phones,251.93,136.07999999999998
1340,Contoso Phone with Memory Dialing-single line E88 Black,Contoso,Black,7.23,14.19,501,Home & Office Phones,5,Cell phones,56.76,27.839999999999996
1341,Contoso Phone with Memory Dialing-2 lines E90 Black,Contoso,Black,8.16,16.0,501,Home & Office Phones,5,Cell phones,160.0,78.4
1342,Contoso Integrated Business Phone With card L10 Black,Contoso,Black,13.92,42.0,501,Home & Office Phones,5,Cell phones,378.0,252.72
1343,Contoso Integrated Business Phone L08 Black,Contoso,Black,10.27,31.0,501,Home & Office Phones,5,Cell phones,31.0,20.73
1344,Contoso Phone for MSN E200 Black,Contoso,Black,8.16,16.0,501,Home & Office Phones,5,Cell phones,16.0,7.84
1345,Contoso 4-Line Expandable Cordless Phone System M900 Black,Contoso,Black,10.12,22.0,501,Home & Office Phones,5,Cell phones,22.0,11.88
1346,Contoso Lifestyles Series - Big Button Cordless phone M800 Black,Contoso,Black,10.58,23.0,501,Home & Office Phones,5,Cell phones,115.0,62.1
1347,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 Black,Contoso,Black,9.66,21.0,501,Home & Office Phones,5,Cell phones,63.0,34.019999999999996
1348,Contoso Waterproof Accessory Handset and Charging Cradle M609 Black,Contoso,Black,10.57,22.99,501,Home & Office Phones,5,Cell phones,137.94,74.52
1349,Contoso Single-line phones E10 White,Contoso,White,5.09,9.99,501,Home & Office Phones,5,Cell phones,19.98,9.8
1350,Contoso Dual Handset Cordless Phone System E20 White,Contoso,White,6.62,12.99,501,Home & Office Phones,5,Cell phones,12.99,6.37
1351,Contoso 3 Handset Cordless Phone System E30 White,Contoso,White,8.66,16.99,501,Home & Office Phones,5,Cell phones,67.96,33.31999999999999
1352,Contoso Multi-line phones M30 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,91.96,49.67999999999999
1353,Contoso KSU-less key system M38 White,Contoso,White,12.41,26.99,501,Home & Office Phones,5,Cell phones,107.96,58.31999999999999
1354,Contoso Hybrid system M60 White,Contoso,White,13.33,28.99,501,Home & Office Phones,5,Cell phones,115.96,62.63999999999999
1355,Contoso Private Branch Exchange M88 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones,98.97,53.46
1356,Contoso 4 Handset Cordless Phone System M86 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,71.98,38.88
1357,Contoso Private Automatic Branch Exchange M65 White,Contoso,White,17.93,38.99,501,Home & Office Phones,5,Cell phones,77.98,42.120000000000005
1358,Contoso Electronic Private Automatic Branch Exchange M90 White,Contoso,White,18.39,39.99,501,Home & Office Phones,5,Cell phones,39.99,21.6
1359,Contoso Centrex Phone System L10 White,Contoso,White,14.24,42.99,501,Home & Office Phones,5,Cell phones,214.95000000000002,143.75
1360,Contoso In front of Centrex L15 White,Contoso,White,15.57,46.99,501,Home & Office Phones,5,Cell phones,93.98,62.84
1361,Contoso Behind Centrex X15 White,Contoso,White,16.56,49.99,501,Home & Office Phones,5,Cell phones,49.99,33.43000000000001
1362,Contoso Phone with 13-Number Memory (210) M301 White,Contoso,White,7.81,16.99,501,Home & Office Phones,5,Cell phones,50.97,27.54
1363,Contoso Expandable Cordless Phone System M008 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,183.92,99.35999999999999
1364,Contoso Phone System Accessory Handset with Charger M308 White,Contoso,White,12.41,26.99,501,Home & Office Phones,5,Cell phones,26.99,14.579999999999998
1365,Contoso 2-Line Corded Cordless Telephone M202 White,Contoso,White,13.33,28.99,501,Home & Office Phones,5,Cell phones,57.98,31.319999999999997
1366,Contoso 4-Line Corded Cordless Telephone M203 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones,32.99,17.82
1367,Contoso Expandable 3-Handset Cordless Phone System M204 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,359.90000000000003,194.40000000000003
1368,Contoso Expandable 2-Handset Cordless Phone System M205 White,Contoso,White,18.48,40.19,501,Home & Office Phones,5,Cell phones,160.76,86.83999999999999
1369,Contoso Expandable 4-Handset Cordless Phone System M206 White,Contoso,White,20.15,43.81,501,Home & Office Phones,5,Cell phones,350.48,189.28000000000003
1370,Contoso Expandable1-Handset Cordless Phone System M207 White,Contoso,White,21.82,47.44,501,Home & Office Phones,5,Cell phones,426.96,230.57999999999998
1371,Contoso Digital Cordless Expansion Handset Phone M900 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones,32.99,17.82
1372,Contoso 2-Line Speakerphone M109 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,71.98,38.88
1373,Contoso Phone with Memory Dialing-single line E88 White,Contoso,White,7.23,14.19,501,Home & Office Phones,5,Cell phones,99.33,48.72
1374,Contoso Phone with Memory Dialing-2 lines E90 White,Contoso,White,8.16,16.0,501,Home & Office Phones,5,Cell phones,64.0,31.36
1375,Contoso Integrated Business Phone With card L10 White,Contoso,White,13.92,42.0,501,Home & Office Phones,5,Cell phones,84.0,56.16
1376,Contoso Integrated Business Phone L08 White,Contoso,White,10.27,31.0,501,Home & Office Phones,5,Cell phones,31.0,20.73
1377,Contoso Phone for MSN E200 White,Contoso,White,8.16,16.0,501,Home & Office Phones,5,Cell phones,32.0,15.68
1378,Contoso 4-Line Expandable Cordless Phone System M900 White,Contoso,White,10.12,22.0,501,Home & Office Phones,5,Cell phones,66.0,35.64
1379,Contoso Lifestyles Series - Big Button Cordless phone M800 White,Contoso,White,10.58,23.0,501,Home & Office Phones,5,Cell phones,184.0,99.36
1380,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White,Contoso,White,9.66,21.0,501,Home & Office Phones,5,Cell phones,84.0,45.36
1381,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,114.94999999999999,62.09999999999999
1382,Contoso Single-line phones E10 Grey,Contoso,Grey,5.09,9.99,501,Home & Office Phones,5,Cell phones,39.96,19.6
1383,Contoso Dual Handset Cordless Phone System E20 Grey,Contoso,Grey,6.62,12.99,501,Home & Office Phones,5,Cell phones,38.97,19.11
1384,Contoso 3 Handset Cordless Phone System E30 Grey,Contoso,Grey,8.66,16.99,501,Home & Office Phones,5,Cell phones,33.98,16.659999999999997
1385,Contoso Multi-line phones M30 Grey,Contoso,Grey,10.57,22.99,501,Home & Office Phones,5,Cell phones,68.97,37.26
1386,Contoso KSU-less key system M38 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones,161.94,87.47999999999999
1387,Contoso Hybrid system M60 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones,202.92999999999998,109.61999999999998
1388,Contoso Private Branch Exchange M88 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,32.99,17.82
1389,Contoso 4 Handset Cordless Phone System M86 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,143.96,77.76
1390,Contoso Private Automatic Branch Exchange M65 Grey,Contoso,Grey,17.93,38.99,501,Home & Office Phones,5,Cell phones,77.98,42.120000000000005
1391,Contoso Electronic Private Automatic Branch Exchange M90 Grey,Contoso,Grey,18.39,39.99,501,Home & Office Phones,5,Cell phones,119.97,64.8
1392,Contoso Centrex Phone System L10 Grey,Contoso,Grey,14.24,42.99,501,Home & Office Phones,5,Cell phones,85.98,57.5
1393,Contoso In front of Centrex L15 Grey,Contoso,Grey,15.57,46.99,501,Home & Office Phones,5,Cell phones,234.95000000000002,157.10000000000002
1394,Contoso behind Centrex X15 Grey,Contoso,Grey,16.56,49.99,501,Home & Office Phones,5,Cell phones,149.97,100.29
1395,Contoso Phone with 13-Number Memory (210) M301 Grey,Contoso,Grey,7.81,16.99,501,Home & Office Phones,5,Cell phones,33.98,18.36
1396,Contoso Expandable Cordless Phone System M008 Grey,Contoso,Grey,10.57,22.99,501,Home & Office Phones,5,Cell phones,68.97,37.26
1397,Contoso Phone System Accessory Handset with Charger M308 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones,188.92999999999998,102.05999999999997
1398,Contoso 2-Line Corded Cordless Telephone M202 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones,57.98,31.319999999999997
1399,Contoso 4-Line Corded Cordless Telephone M203 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,230.93,124.74000000000001
1400,Contoso Expandable 3-Handset Cordless Phone System M204 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,107.97,58.31999999999999
1401,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,Contoso,Grey,18.48,40.19,501,Home & Office Phones,5,Cell phones,160.76,86.83999999999999
1402,Contoso Expandable 4-Handset Cordless Phone System M206 Grey,Contoso,Grey,20.15,43.81,501,Home & Office Phones,5,Cell phones,43.81,23.660000000000004
1403,Contoso Expandable1-Handset Cordless Phone System M207 Grey,Contoso,Grey,21.82,47.44,501,Home & Office Phones,5,Cell phones,142.32,76.85999999999999
1404,Contoso Digital Cordless Expansion Handset Phone M900 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,164.95000000000002,89.10000000000002
1405,Contoso 2-Line Speakerphone M109 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,35.99,19.44
1406,Contoso Phone with Memory Dialing-single line E88 Grey,Contoso,Grey,7.23,14.19,501,Home & Office Phones,5,Cell phones,14.19,6.959999999999999
1407,Contoso Phone with Memory Dialing-2 lines E90 Grey,Contoso,Grey,8.16,16.0,501,Home & Office Phones,5,Cell phones,48.0,23.52
1408,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black",The Phone Company,Black,175.27,529.0,503,Touch Screen Phones,5,Cell phones,2116.0,1414.92
1409,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,589.0,503,Touch Screen Phones,5,Cell phones,2945.0,1969.25
1410,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",The Phone Company,Black,105.77,230.0,503,Touch Screen Phones,5,Cell phones,1380.0,745.38
1411,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,2412.0,1302.8400000000001
1412,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,Black,132.9,289.0,503,Touch Screen Phones,5,Cell phones,289.0,156.1
1413,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,The Phone Company,Black,137.5,299.0,503,Touch Screen Phones,5,Cell phones,299.0,161.5
1414,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,The Phone Company,Black,117.73,256.0,503,Touch Screen Phones,5,Cell phones,2304.0,1244.43
1415,The Phone Company Touch Screen Phones Infrared M901 Black,The Phone Company,Black,137.96,300.0,503,Touch Screen Phones,5,Cell phones,1200.0,648.16
1416,The Phone Company Touch Screen Phones Capacitive M908 Black,The Phone Company,Black,141.64,308.0,503,Touch Screen Phones,5,Cell phones,1540.0,831.8000000000001
1417,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black,The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,268.0,144.76
1418,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,The Phone Company,Black,134.74,293.0,503,Touch Screen Phones,5,Cell phones,586.0,316.52
1419,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,118.65,258.0,503,Touch Screen Phones,5,Cell phones,1548.0,836.0999999999999
1420,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Black,91.51,199.0,503,Touch Screen Phones,5,Cell phones,1393.0,752.43
1421,"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black",The Phone Company,Black,133.36,290.0,503,Touch Screen Phones,5,Cell phones,1740.0,939.8399999999999
1422,The Phone Company Sharp Touch Screen Phones M910 Black,The Phone Company,Black,138.42,301.0,503,Touch Screen Phones,5,Cell phones,301.0,162.58
1423,The Phone Company Touch Screen Phones - CRT M11 Black,The Phone Company,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones,1323.0,714.63
1424,The Phone Company Touch Screen Phones - LCD M12 Black,The Phone Company,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,200.0,108.03
1425,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey",The Phone Company,Grey,175.27,529.0,503,Touch Screen Phones,5,Cell phones,2645.0,1768.65
1426,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Grey,195.15,589.0,503,Touch Screen Phones,5,Cell phones,589.0,393.85
1427,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",The Phone Company,Grey,105.77,230.0,503,Touch Screen Phones,5,Cell phones,1380.0,745.38
1428,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey",The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones,536.0,289.52
1429,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Grey,132.9,289.0,503,Touch Screen Phones,5,Cell phones,289.0,156.1
1430,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,The Phone Company,Grey,137.5,299.0,503,Touch Screen Phones,5,Cell phones,598.0,323.0
1431,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,The Phone Company,Grey,117.73,256.0,503,Touch Screen Phones,5,Cell phones,512.0,276.53999999999996
1432,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Grey,137.96,300.0,503,Touch Screen Phones,5,Cell phones,900.0,486.12
1433,The Phone Company Touch Screen Phones Capacitive M908 Grey,The Phone Company,Grey,141.64,308.0,503,Touch Screen Phones,5,Cell phones,1232.0,665.44
1434,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones,268.0,144.76
1435,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Grey,134.74,293.0,503,Touch Screen Phones,5,Cell phones,879.0,474.78
1436,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,The Phone Company,Grey,118.65,258.0,503,Touch Screen Phones,5,Cell phones,1290.0,696.75
1437,The Phone Company Finger Touch Screen Phones M30 Grey,The Phone Company,Grey,91.51,199.0,503,Touch Screen Phones,5,Cell phones,398.0,214.98
1438,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,Grey,133.36,290.0,503,Touch Screen Phones,5,Cell phones,1450.0,783.1999999999999
1439,The Phone Company Sharp Touch Screen Phones M910 Grey,The Phone Company,Grey,138.42,301.0,503,Touch Screen Phones,5,Cell phones,602.0,325.16
1440,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Grey,86.91,189.0,503,Touch Screen Phones,5,Cell phones,567.0,306.27
1441,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company,Grey,91.97,200.0,503,Touch Screen Phones,5,Cell phones,1200.0,648.1800000000001
1442,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold",The Phone Company,Gold,175.27,529.0,503,Touch Screen Phones,5,Cell phones,1587.0,1061.19
1443,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold",The Phone Company,Gold,195.15,589.0,503,Touch Screen Phones,5,Cell phones,1767.0,1181.55
1444,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Gold,105.77,230.0,503,Touch Screen Phones,5,Cell phones,230.0,124.23
1445,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",The Phone Company,Gold,123.24,268.0,503,Touch Screen Phones,5,Cell phones,1340.0,723.8000000000001
1446,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,The Phone Company,Gold,132.9,289.0,503,Touch Screen Phones,5,Cell phones,289.0,156.1
1447,The Phone Company Touch Screen Phones SAW/Built-in M801 Gold,The Phone Company,Gold,137.5,299.0,503,Touch Screen Phones,5,Cell phones,897.0,484.5
1448,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold,The Phone Company,Gold,117.73,256.0,503,Touch Screen Phones,5,Cell phones,512.0,276.53999999999996
1449,The Phone Company Touch Screen Phones Infrared M901 Gold,The Phone Company,Gold,137.96,300.0,503,Touch Screen Phones,5,Cell phones,600.0,324.08
1450,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Gold,141.64,308.0,503,Touch Screen Phones,5,Cell phones,616.0,332.72
1451,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold,The Phone Company,Gold,123.24,268.0,503,Touch Screen Phones,5,Cell phones,268.0,144.76
1452,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,The Phone Company,Gold,134.74,293.0,503,Touch Screen Phones,5,Cell phones,586.0,316.52
1453,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,Gold,118.65,258.0,503,Touch Screen Phones,5,Cell phones,1548.0,836.0999999999999
1454,The Phone Company Finger Touch Screen Phones M30 Gold,The Phone Company,Gold,91.51,199.0,503,Touch Screen Phones,5,Cell phones,1393.0,752.43
1455,The Phone Company Pen Touch Screen Phones M320 Gold,The Phone Company,Gold,133.36,290.0,503,Touch Screen Phones,5,Cell phones,2030.0,1096.48
1456,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,Gold,138.42,301.0,503,Touch Screen Phones,5,Cell phones,602.0,325.16
1457,The Phone Company Touch Screen Phones - CRT M11 Gold,The Phone Company,Gold,86.91,189.0,503,Touch Screen Phones,5,Cell phones,945.0,510.45000000000005
1458,The Phone Company Touch Screen Phones - LCD M12 Gold,The Phone Company,Gold,91.97,200.0,503,Touch Screen Phones,5,Cell phones,400.0,216.06
1459,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,Contoso,Black,117.73,256.0,503,Touch Screen Phones,5,Cell phones,256.0,138.26999999999998
1460,Contoso Touch Screen Phones Infrared M901 Black,Contoso,Black,137.96,300.0,503,Touch Screen Phones,5,Cell phones,300.0,162.04
